x,y,theta
0.0,3.880959999999996e-05,0.0
0.0,0.0003011071999999999,0.0
0.0,0.0009851328000000002,0.0
0.0,0.0022626303999999996,0.0
0.0,0.004279999999999999,0.0
0.0,0.007159449599999999,0.0
0.0,0.011000147199999996,0.0
0.0,0.015879372799999996,0.0
0.0,0.021853670399999997,0.0
0.0,0.02895999999999999,0.0
0.0,0.03721688959999998,0.0
0.0,0.04662558719999999,0.0
0.0,0.057171212799999996,0.0
0.0,0.06882391040000001,0.0
0.0,0.08154000000000003,0.0
0.0,0.09526312960000004,0.0
0.0,0.10992542720000005,0.0
0.0,0.1254486528000001,0.0
0.0,0.14174535040000008,0.0
0.0,0.15872000000000006,0.0
0.0,0.17627016960000014,0.0
0.0,0.1942876672000001,0.0
0.0,0.21265969280000013,0.0
0.0,0.23126999040000015,0.0
0.0,0.2500000000000002,0.0
0.0,0.26873000960000015,0.0
0.0,0.28734030720000026,0.0
0.0,0.3057123328000003,0.0
0.0,0.3237298304000002,0.0
0.0,0.34128000000000025,0.0
0.0,0.35825464960000036,0.0
0.0,0.3745513472000003,0.0
0.0,0.3900745728000002,0.0
0.0,0.40473687040000045,0.0
0.0,0.4184600000000001,0.0
0.0,0.4311760896000002,0.0
0.0,0.44282878720000046,0.0
0.0,0.4533744128,0.0
0.0,0.46278311040000025,0.0
0.0,0.4710400000000005,0.0
0.0,0.4781463296000001,0.0
0.0,0.4841206272,0.0
0.0,0.4889998528000002,0.0
0.0,0.4928405504000002,0.0
0.0,0.49572,0.0
0.0,0.4977373696000001,0.0
0.0,0.4990148672,0.0
0.0,0.4996988928000002,0.0
0.0,0.49996119040000025,0.0
0.0,0.49999999999999983,0.0
3.8809600006572964e-05,0.5,0.0001218621439988965
0.0003011072000020931,0.5,0.0009454766080168042
0.0009851328000021198,0.5,0.0030933169919933334
0.002262630400007737,0.5,0.007104659456025786
0.004279999999994288,0.5,0.01343920000000054
0.00715944959999959,0.5,0.022480671744041558
0.01100014720000253,0.5,0.034540462207971245
0.015879372799991742,0.5,0.04986123059202896
0.021853670399991643,0.5,0.06862052505603344
0.028959999999983665,0.5,0.09093440000002317
0.0372168895999927,0.5,0.11686103334400855
0.046625587200006535,0.5,0.1464043438080651
0.057171212800001925,0.5,0.17951760819202178
0.06882391039999192,0.5,0.21610707865601597
0.08153999999999684,0.5,0.25603559999999703
0.09526312960000638,0.5,0.29912622694401136
0.10992542720000031,0.5,0.34516584140801143
0.12544865279999406,0.5,0.39390876979199874
0.14174535040000258,0.5,0.44508040025599627
0.15872000000000241,0.5,0.49838080000002094
0.17627016960000041,0.5,0.5534883325439779
0.1942876671999958,0.5,0.6100632750079882
0.2126596928000044,0.5,0.6677514353920202
0.23126999040000662,0.5,0.7261877698560184
0.24999999999999822,0.5,0.7849999999999895
0.2687300095999685,0.5,0.8438122301439961
0.2873403072000187,0.5,0.9022485646080156
0.3057123327999971,0.5,0.9599367249919837
0.323729830400028,0.5,1.0165116674560721
0.3412800000000047,0.5,1.0716192000000646
