vx,vy,angular,x,y,theta
-0.068,0.078,-0.068,0.032736129278277695,0.577961825183624,1.5852105133404144
-0.063,0.053,-0.034,0.02752413536654088,0.5715819855883248,1.5818083261204143
-0.049,0.029,0.0,0.024677914394323278,0.5666497341957869,1.5818083261204143
-0.029,0.039,0.0,0.02080796265426925,0.5637053493407986,1.5818083261204143
-0.029,0.039,0.0,0.016943067907744264,0.5607648120105752,1.5818083261204143
-0.034,0.034,-0.034,0.013583287607671883,0.5573302089409546,1.5784109284464143
-0.034,0.034,-0.102,0.010201786952578508,0.5538968145719824,1.5681882895464143
-0.004,0.004,-0.034,0.009801530784337943,0.5534986407436344,1.5647949505204144
-0.014,0.014,-0.034,0.008393331927028569,0.5521072435175506,1.5613953797704143
-0.019,0.019,0.0,0.006475165232004461,0.5502248071432377,1.5613953797704143
-0.009,0.019,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
