error_x,error_y,error_theta,v_x,v_y,v_theta
-0.7373937155412454,-0.675463180551151,-0.8292036732051034,-1.0,-1.0,-1.0
-0.904072142017061,-0.42737988023383017,-1.1292036732051032,-1.0,-0.6503198469383444,-1.0
-0.9899924966004454,-0.14112000805986766,-1.429203673205103,-1.0,-0.22208708986489203,-1.0
-0.987479769908865,0.15774569414324777,-1.7292036732051028,-1.0,0.2274876016863665,-1.0
-0.8967584163341473,0.4425204432948517,-2.0292036732051026,-1.0,0.6581403342818338,-1.0
-0.7259323042001408,0.6877661591839731,-2.3292036732051025,-1.0,1.0,-1.0
-0.4902608213407002,0.8715757724135877,-2.6292036732051027,-0.781410253671078,1.0,-1.0
-0.21079579943078058,0.9775301176650969,-2.9292036732051026,-0.3639831427012144,1.0,-1.0
0.08749898343944551,0.9961646088358408,3.053981633974484,0.08413702657719957,1.0,1.0
0.3779777427129794,0.9258146823277328,2.753981633974484,0.5229194416310514,1.0,1.0
0.6346928759426332,0.7727644875559883,2.453981633974484,0.9135446317629469,1.0,1.0
0.8347127848391588,0.5506855425976391,2.1539816339744844,1.0,0.8669300139870391,1.0
0.9601702866503655,0.2794154981989276,1.8539816339744846,1.0,0.4621893057616291,1.0
0.9998586363834152,-0.016813900484347936,1.5539816339744847,1.0,0.017685495192964685,1.0
0.9502325919585302,-0.31154136351337613,1.253981633974485,1.0,-0.4267528967206272,1.0
0.8157251001253584,-0.578439764388198,0.9539816339744851,1.0,-0.8314661141248363,1.0
0.6083513145322567,-0.7936678638491516,0.6539816339744853,0.9149489787099616,-1.0,1.0
0.6083513145322567,-0.7936678638491516,0.6539816339744853,0.9199178258021414,-1.0,1.0
0.05395542056265241,-0.9985433453746048,0.05398163397448563,0.08882361903476764,-1.0,0.20309440547368335
-0.2435441537357894,-0.9698898108450867,-0.24601836602551508,-0.3590285721481341,-1.0,-0.8481199294213432
-0.5192886541166841,-0.8545989080882814,-0.5460183660255158,-0.7773527790576367,-1.0,-1.0
-0.7486466455973987,-0.6629692300821833,-0.8460183660255165,-1.0,-1.0,-1.0
-0.9111302618846769,-0.4121184852417566,-1.1460183660255172,-1.0,-0.626464835513388,-1.0
-0.9922253254526034,-0.1244544235070617,-1.446018366025518,-1.0,-0.1961357843489397,-1.0
-0.9846878557941267,0.1743267812229814,-1.7460183660255186,-1.0,0.25322077614090843,-1.0
-0.8891911526253601,0.45753589377532294,-2.0460183660255193,-1.0,0.6818791205489297,-1.0
-0.7142656520271977,0.6998746875935449,-2.34601836602552,-1.0,1.0,-1.0
-0.4755369279959894,0.8796957599716718,-2.6460183660255208,-0.7565304168920566,1.0,-1.0
-0.19432990645533132,0.9809362300664922,-2.9460183660255215,-0.3363428964783395,1.0,-1.0
0.10423602686570217,0.9945525882039886,3.037166941154064,0.11233053478355992,1.0,1.0
0.3934908663478958,0.9193285256646736,2.7371669411540633,0.5492213951082442,1.0,1.0
0.6475963386538813,0.7619835839190287,2.4371669411540626,0.935263965287635,1.0,1.0
0.8438539587324959,0.5365729180004289,2.137166941154062,1.0,0.8465936289575628,1.0
0.8438539587324959,0.5365729180004289,2.137166941154062,1.0,0.8507108368773845,1.0
0.9994345855010045,-0.03362304722114557,1.5371669411540605,1.0,-0.004843249270413172,1.0
0.9448600381598578,-0.32747443913770147,1.2371669411540598,1.0,-0.4482752142090748,1.0
0.8058839576404444,-0.5920735147072316,0.9371669411540591,1.0,-0.8498364960132048,1.0
0.5949206633098835,-0.8037844265516273,0.6371669411540584,0.8964964270637656,-1.0,1.0
0.3308148779490369,-0.9436956694441083,0.33716694115405765,0.5030761430125997,-1.0,1.0
0.03715838479081398,-0.9993093887479182,0.03716694115405694,0.06287429592970263,-1.0,0.14987444435354258
-0.25981735621376784,-0.9656577765492742,-0.26283305884594377,-0.38469890977190685,-1.0,-0.9017261158530789
-0.5335843865891298,-0.8457468311429267,-0.5628330588459445,-0.7996816060531589,-1.0,-1.0
-0.7596879128588305,-0.6502878401571061,-0.8628330588459452,-1.0,-0.9788810535016019,-1.0
-0.9941776251838167,-0.10775365229942993,-1.4628330588459448,-1.0,-0.16604365735769677,-1.0
-0.9941776251838167,-0.10775365229942993,-1.4628330588459448,-1.0,-0.16682339709449834,-1.0
-0.4606785874113499,0.8875670335815111,-2.662833058845946,-0.7161316444015946,1.0,-1.0
0.12094359992849177,0.992659380470631,3.020352248333639,0.15736223452725942,1.0,1.0
0.6603167082440935,0.7509872467716644,2.4203522483336357,0.970958368664285,1.0,1.0
0.9690221929390542,0.24697366173660368,1.8203522483336343,1.0,0.388478400348538,1.0
0.9392203466968635,-0.34331492881991543,1.2203522483336329,1.0,-0.49968042277483926,1.0
0.5813218118144183,-0.8136737375071178,0.6203522483336315,0.8723736004962784,-1.0,1.0
0.020350843331658118,-0.9997929001426697,0.02035224833363003,0.031119109435537133,-1.0,0.10109096066632023
-0.5477292602242892,-0.8366556385360424,-0.5796477516663714,-0.8244069156087822,-1.0,-1.0
-0.9244717749141311,-0.38125049165491715,-1.1796477516663728,-1.0,-0.5812156158182391,-1.0
-0.9782697014065015,0.20733642060678656,-1.7796477516663742,-1.0,0.3034438437839443,-1.0
-0.690329876201552,0.7234947560442646,-2.3796477516663757,-1.0,1.0,-1.0
-0.1612379643241573,0.9869155581206539,-2.979647751666377,-0.2667326828918346,1.0,-1.0
0.4241790073370259,0.9055783620066102,2.7035375555132077,0.6146893044914546,1.0,1.0
0.4241790073370259,0.9055783620066102,2.7035375555132077,0.6180957150704026,1.0,1.0
0.9986203088661281,-0.08258234070051036,1.5101964742132048,1.0,-0.13575954314175348,1.0
0.7864023108978848,-0.6342092902950671,0.9101964742132035,1.0,-0.9675093965759254,1.0
0.29977923383943433,-0.9696593626677086,0.31019647421320207,0.45047315764160867,-1.0,1.0
-0.2912574812588735,-0.9717501965794916,-0.28980352578679935,-0.43818172684625856,-1.0,-0.9759976127782419
-0.7802417055801387,-0.6397514035913608,-0.8898035257868008,-1.0,-0.9963991785216115,-1.0
-1.0093856054730845,-0.07252760929858743,-1.5475490397668021,-1.0,-0.08047867993904215,-1.0
-0.8771369794137747,0.5035271373063424,-2.147549039766804,-1.0,0.7867837896740763,-1.0
-0.44272250137019575,0.9042924444959366,-2.747549039766805,-0.7187015083745628,1.0,-1.0
0.1421043532940222,0.989769460378586,2.9356362674127796,0.15959607446051333,1.0,1.0
0.6730467386704131,0.7300986041172931,2.335636267412778,0.9615553945052144,1.0,1.0
0.9646312042386642,0.21599037658157047,1.735636267412777,1.0,0.37842258376803894,1.0
0.9371582421008051,-0.402315683886013,1.1288258630047754,1.0,-0.6452254033729933,1.0
0.5636471718037733,-0.8603749055443122,0.5288258630047812,0.8873973058010249,-1.0,1.0
-0.003264508953949344,-1.0275272803437714,-0.07117413699522025,0.0,-1.0,-0.23226663596972158
-0.5655382399322241,-0.845381674762918,-0.6711741369952217,-0.8109763391516364,-1.0,-1.0
-0.9267556301835271,-0.3775667891931204,-1.2711741369952232,-1.0,-0.632967243911749,-1.0
