vx,vy,angular,x,y,theta
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
0.0,0.0,0.0,0.4911312913794337,0.6590303841526693,1.5689442340730007
