vx,vy,angular,x,y,theta
-0.009,-0.039,0.0,-0.22963042035448514,1.0498097027310918,-2.2460563661895874
-0.014,-0.024,-0.102,-0.23062650327196918,1.0523972938165826,-2.2562350777695874
0.073,-0.083,0.102,-0.2416598437078807,1.0520005357474833,-2.2460471057115874
0.157,-0.176,0.136,-0.26523945340397015,1.050746047830935,-2.2324309574795875
0.142,-0.152,0.307,-0.28595562388696055,1.0488814909693838,-2.2017325081365877
0.132,-0.142,0.034,-0.30523591897426344,1.0465961530075247,-2.1983276607565876
0.112,-0.122,0.102,-0.3216278747930932,1.0447001030796672,-2.1881647076665875
0.029,-0.019,0.0,-0.3248863233942297,1.043423414028111,-2.1881647076665875
0.029,0.0,0.068,-0.3265493819403464,1.0410808919042192,-2.1814284078905875
0.019,0.009,-0.068,-0.3269019324767897,1.0390054033705853,-2.1882375897945874
0.009,0.009,0.0,-0.32668905119775465,1.0377498685028868,-2.1882375897945874
0.024,0.014,-0.102,-0.32693661149127035,1.0349870879030332,-2.1984205597725874
0.152,-0.083,0.17,-0.3425990853437252,1.0275490212905671,-2.1814005091225876
0.191,-0.152,0.239,-0.3660129980969251,1.0206127135359904,-2.1574910112625876
0.176,-0.147,0.068,-0.3883392043028895,1.013992896925043,-2.1505855872585875
0.171,-0.132,0.034,-0.40863546298329323,1.0069587751882558,-2.1472047048125873
0.063,0.024,0.102,-0.4100785103089476,1.0002681986706987,-2.136849220602587
0.049,0.009,0.0,-0.4119207971877765,0.9957140391095946,-2.136849220602587
0.024,0.014,-0.034,-0.41202591190897825,0.9929476231215509,-2.140236890094587
0.049,0.029,0.068,-0.4122253627798831,0.9872586883386185,-2.133438593494587
0.014,0.014,-0.17,-0.41178967056862664,0.9853352291220138,-2.1503723793445872
0.039,0.029,0.0,-0.41149979383555935,0.9804943712262402,-2.1503723793445872
0.142,-0.083,0.17,-0.4262160379257583,0.9731615631418978,-2.133378415704587
0.211,-0.161,0.17,-0.45159130125108976,0.9637137026328285,-2.116035015024587
0.201,-0.171,0.17,-0.47622504721290665,0.9555330997384506,-2.099314075974587
0.166,-0.147,0.0,-0.4972673950558702,0.9486180160256451,-2.099314075974587
0.083,0.014,0.034,-0.5002286250773967,0.9407844943289754,-2.095931324990587
0.068,0.0,-0.068,-0.503644760927875,0.9348885095601421,-2.102745473546587
0.049,0.009,0.0,-0.5053523120223409,0.9302150103686893,-2.102745473546587
0.049,0.029,0.068,-0.5053383282234667,0.9244987860804342,-2.095918739754587
0.034,0.014,-0.17,-0.505829976104054,0.9208659005244322,-2.112868101344587
0.063,0.024,0.102,-0.5070244698446007,0.914229819613393,-2.1026664872965872
0.166,-0.107,0.273,-0.5246370955819373,0.9053634502164073,-2.0754096677065874
0.201,-0.171,0.17,-0.5493082788534817,0.8960417571976307,-2.0584201522865873
0.206,-0.157,0.136,-0.5729672246265776,0.8851353918086519,-2.0447408682305874
0.181,-0.132,0.102,-0.5928867287904002,0.8750984533592864,-2.0345848975505874
0.083,-0.024,0.17,-0.5987372814075468,0.86875842641425,-2.0176105469805874
0.088,-0.068,0.068,-0.6086838273346237,0.8637547059276249,-2.010802552152587
0.122,-0.103,-0.034,-0.623337332224064,0.8570407460536676,-2.0142348903685874
0.098,-0.078,-0.068,-0.6344635407861776,0.8515958709188821,-2.020959905408587
0.103,-0.073,-0.102,-0.6456214947204675,0.8454412061212717,-2.031255449624587
0.078,-0.049,0.0,-0.65353104376719,0.840597951791857,-2.031255449624587
0.137,-0.058,0.136,-0.6648515994604619,0.8308703955741731,-2.017610963344587
0.122,0.004,0.17,-0.6697291028512482,0.8197710908889824,-2.000726327044587
0.093,0.014,0.102,-0.6723290357652191,0.8107470310861462,-1.9905411386685872
0.098,0.039,0.136,-0.6727629197875028,0.8001701651588269,-1.9768918189485871
0.073,0.024,0.17,-0.6734350106282244,0.7925923245859487,-1.9600617507785871
0.063,0.034,-0.102,-0.6726741924198192,0.7854159149597365,-1.9703439845045871
0.063,0.034,-0.034,-0.6719993177929335,0.7783587499811424,-1.9737109529605872
0.044,0.024,0.034,-0.6715168868056063,0.7733714616964829,-1.9703119151605872
0.049,0.009,-0.068,-0.672592867691045,0.768511139565988,-1.9771064973965873
0.039,0.009,0.068,-0.6733107235238607,0.7645552419514677,-1.9702759103845873
0.117,-0.058,0.136,-0.6831439728267454,0.7560845633290814,-1.9567592993285872
0.211,-0.161,0.102,-0.7061271165045021,0.7425242312355811,-1.9465037928665871
0.191,-0.161,0.17,-0.728129508461575,0.7306548939578288,-1.9294906340165872
0.107,0.0,0.204,-0.7318698692060336,0.7206782814284503,-1.9091769588605871
0.088,-0.009,0.204,-0.73563345183883,0.7126901336855876,-1.8888128294045872
0.078,0.019,-0.136,-0.7362708702615682,0.7046465242058159,-1.9024818628685871
0.068,0.019,0.0,-0.7366864487371598,0.697637476888873,-1.9024818628685871
0.058,0.029,0.136,-0.7358323326800698,0.691202654995207,-1.8888678905005871
0.044,0.024,-0.102,-0.7349115898644378,0.6861791578451728,-1.8992616232825872
0.044,0.004,0.102,-0.7359314650580804,0.6819716118694242,-1.889266534958587
0.157,-0.117,0.136,-0.7519807893954268,0.6707092414930782,-1.875648069150587
0.206,-0.166,0.204,-0.7740112359302351,0.6560331214095644,-1.855236281826587
0.181,-0.171,0.102,-0.7954873931368767,0.6434683417067835,-1.8450438602225872
0.103,-0.034,0.034,-0.8015438873443851,0.6344828385676216,-1.841647179642587
0.107,0.0,0.0,-0.804414169101203,0.6241459763770226,-1.841647179642587
0.068,0.009,0.136,-0.8054115860322097,0.6170302124611232,-1.827400761578587
0.063,0.004,-0.17,-0.8065981363330186,0.6109651714024986,-1.844043489408587
0.063,0.014,0.034,-0.8069453654998106,0.6046094429502702,-1.840690100654587
0.009,-0.009,0.0,-0.8080447050566093,0.6039865486672705,-1.840690100654587
0.004,-0.014,-0.034,-0.8094985977496352,0.6039743271244242,-1.844085248446587
0.117,-0.088,0.136,-0.821103740432949,0.595103602659043,-1.830515769294587
0.191,-0.171,0.17,-0.8427932284745314,0.5808663112480823,-1.813311175824587
0.206,-0.157,0.273,-0.8627364341154709,0.564835805286356,-1.786341610383587
0.122,-0.044,0.17,-0.8696505482934653,0.553848710034469,-1.769325384393587
0.107,-0.107,0.0,-0.8821915326036726,0.5455085713662049,-1.769325384393587
0.132,-0.132,0.034,-0.8977310256686827,0.5351743325384576,-1.765926397593587
0.117,-0.088,0.068,-0.9086341963015561,0.525401193654652,-1.759125392349587
0.029,-0.078,-0.136,-0.9169037307726708,0.5240018510666353,-1.7728323343175871
0.034,-0.083,0.102,-0.9256592099386867,0.5223474722856267,-1.762699410537587
0.014,-0.073,-0.034,-0.9330751296129406,0.522365440544354,-1.7660915919315872
0.157,-0.058,0.136,-0.9419457568876684,0.5078701224059955,-1.7522826817875872
0.191,-0.083,0.17,-0.9533846416174204,0.49083827651677653,-1.7355347914475872
0.147,-0.088,0.409,-0.9645277953086032,0.47771972491862036,-1.694444599903587
0.142,-0.063,0.034,-0.9725260389600842,0.4644134442862333,-1.691046720857587
0.117,-0.049,0.136,-0.9787660598194329,0.4534352420516222,-1.677507766905587
0.122,-0.034,0.034,-0.9834417478761194,0.4416777885191835,-1.6741109503595868
0.078,-0.039,0.0,-0.9881506540073834,0.4342818842627044,-1.6741109503595868
0.009,-0.019,-0.068,-0.9901850107838395,0.43356440902999627,-1.6810881629155867
0.009,-0.029,-0.068,-0.9930774277448784,0.4330062548250718,-1.6876851185875867
0.004,-0.024,0.034,-0.9955099679145502,0.43288876949211913,-1.6842819456395868
0.137,-0.029,0.068,-0.9999582135846906,0.4195589030406945,-1.6774581952795868
0.201,-0.044,0.239,-1.0065533194699663,0.3998010777295713,-1.6532637197945868
0.176,-0.049,0.136,-1.0128842629202774,0.3826704371477291,-1.6396684127465868
0.137,0.0,0.136,-1.013833758315459,0.3689058816005244,-1.6259718573705868
0.142,-0.044,0.102,-1.018933814334734,0.3551756688738176,-1.6159222902345869
0.107,-0.029,0.068,-1.0223086087265791,0.3446328066792938,-1.609132224150587
0.004,-0.014,0.034,-1.0237215994652682,0.3442870785151717,-1.605735376392587
0.0,-0.009,0.0,-1.0246170724315484,0.34431837822683126,-1.605735376392587
-0.009,0.0,-0.068,-1.0245854969857267,0.34522173984367654,-1.612564943404587
0.073,-0.014,-0.034,-1.0262812056695454,0.3380200852364506,-1.615949191748587
0.161,-0.014,0.102,-1.0284032942759334,0.3220237983499072,-1.605764543054587
0.215,-0.029,0.273,-1.0320547372078546,0.3006292335620656,-1.578452932091587
0.166,-0.029,0.068,-1.0351073453706041,0.2839117554625097,-1.571595435031587
0.161,-0.024,0.239,-1.037497483664329,0.2679653049620099,-1.547920547219587
0.112,-0.024,0.034,-1.0396423309559195,0.25670461458891214,-1.544517911199587
0.112,0.004,0.034,-1.0389476141095733,0.24550979738508436,-1.541115116501587
0.034,-0.004,-0.034,-1.0392461319511075,0.2421040411195121,-1.544510513615587
0.009,-0.019,0.0,-1.041132136849514,0.24114919205323332,-1.544510513615587
0.019,0.0,0.136,-1.0410824360251483,0.23925884243113912,-1.530974914103587
0.004,-0.004,-0.102,-1.0414680846307973,0.23884118825453624,-1.541225150633587
0.157,-0.019,0.136,-1.0428954794524883,0.22317501028682885,-1.527696940273587
0.22,-0.024,0.239,-1.044348823930559,0.20103924063602874,-1.5037398032605869
0.191,-0.024,0.17,-1.0454610098482788,0.18186617770525937,-1.486779455930587
0.142,-0.004,0.102,-1.04466863094339,0.16769465497910716,-1.4765880542245868
0.157,-0.039,0.068,-1.0470757269168767,0.15168894124214974,-1.4697844566165867
0.117,-0.019,0.068,-1.0477908868789565,0.1397791285795703,-1.4629397119365868
0.014,-0.004,0.034,-1.0480385897196505,0.13833994092785074,-1.4595296089045868
0.004,0.014,0.102,-1.0465761166694918,0.13809336229472916,-1.4491398156685869
0.004,0.004,-0.034,-1.046130438193581,0.13774478922718053,-1.4525405194345868
-0.004,-0.024,-0.034,-1.0485143444680893,0.13785665944503528,-1.455875435512587
0.127,-0.009,0.068,-1.0479534766011254,0.12516785130390828,-1.449091806580587
0.23,-0.024,0.239,-1.0475438904418148,0.1020728330785106,-1.4252189141995868
0.201,-0.034,0.239,-1.0479922082056832,0.08168934239821107,-1.4013155304375868
0.152,-0.014,0.102,-1.0468104499179065,0.06649789348104411,-1.3911335677095868
0.157,-0.039,0.0,-1.0478451861538538,0.050305706961466905,-1.3911335677095868
0.029,-0.019,0.136,-1.0491893147543363,0.047129555181796186,-1.377604683061587
-0.004,0.014,0.034,-1.047893186255767,0.04779037777272445,-1.374207382015587
0.009,0.009,0.0,-1.046830152704581,0.04708044952023036,-1.374207382015587
0.004,0.004,-0.034,-1.0463614442671412,0.0467674308374715,-1.377594972185587
0.0,0.0,0.0,-1.0463614442671412,0.0467674308374715,-1.377594972185587
0.049,-0.009,-0.068,-1.0463036981906868,0.04176908550274842,-1.3844177819695869
0.265,-0.029,0.273,-1.044229259843729,0.015013575086906868,-1.3569359044555869
0.206,-0.029,0.273,-1.0427023107228988,-0.00558241354252419,-1.329833551814587
0.215,-0.049,0.136,-1.0423302519490547,-0.02761759227184518,-1.3162415597665869
0.176,0.0,0.136,-1.037904452450798,-0.0446268571848918,-1.302660390598587
0.152,-0.044,0.034,-1.0381201496901007,-0.06044417608324186,-1.2992615170865869
0.024,-0.014,0.102,-1.038824557490745,-0.06312947886902885,-1.2890700814145868
0.0,0.0,0.0,-1.038824557490745,-0.06312947886902885,-1.2890700814145868
0.004,0.024,-0.034,-1.0364452116994496,-0.06285083710039417,-1.2924176804785867
0.009,0.009,0.0,-1.0353298266634294,-0.06347038016578412,-1.2924176804785867
0.161,-0.014,0.17,-1.0322604848943473,-0.0792899882400931,-1.2754662151385867
0.255,-0.039,0.136,-1.0285738987261748,-0.1047921960375346,-1.2618816178185868
0.215,-0.049,0.273,-1.0266877314841192,-0.12697217010102957,-1.2343232118525869
0.176,-0.049,-0.068,-1.0254945153457369,-0.14532038929597438,-1.241166984744587
0.157,-0.039,0.068,-1.0241064489478948,-0.1613927266555521,-1.234385891532587
0.019,-0.009,0.068,-1.0243288173553193,-0.16348339851305835,-1.2275856172885868
0.024,0.024,-0.034,-1.0212484126790609,-0.16494183321877381,-1.230999743506587
0.024,0.024,0.034,-1.0182168064280728,-0.16638985501069756,-1.2276342426605868
0.009,0.009,0.136,-1.0170703411529183,-0.16693272360906425,-1.2140801195405868
0.014,0.014,0.034,-1.015260293359095,-0.167759963804456,-1.2106625580305868
0.127,-0.029,0.0,-1.0135099180100329,-0.1805856357919696,-1.2106625580305868
0.24,-0.053,0.307,-1.0099974756539862,-0.2050171038069405,-1.1798321284665867
0.211,-0.053,0.307,-1.0068676226418851,-0.2264702077122185,-1.1492383108635866
0.191,-0.034,0.102,-1.002124555597802,-0.24540913555259192,-1.1389733443095866
0.152,-0.044,0.17,-0.9997788507074801,-0.2609243393298655,-1.1221157016295866
0.029,-0.019,0.068,-1.000233604856963,-0.26436729992011104,-1.1153041765815865
0.019,0.009,-0.068,-0.9985752725409224,-0.2656890476105972,-1.1221632149295866
0.083,-0.004,-0.034,-0.9953740536181535,-0.2732505717741862,-1.1255229558015867
0.127,-0.068,0.136,-0.9960423982865372,-0.28766995828174596,-1.1118956105535867
0.103,-0.004,-0.17,-0.991830724105175,-0.2970989073533823,-1.1289270438935866
0.191,-0.024,0.102,-0.9858477592519026,-0.31534414763158536,-1.1187530241095867
0.215,-0.039,0.341,-0.9799670934282496,-0.3363797036707004,-1.0846667091215867
0.166,-0.049,0.204,-0.9765156560245231,-0.3534852291195745,-1.0640991478055868
0.063,0.034,0.102,-0.9705306332289023,-0.35731478758125074,-1.0539754590035868
0.019,0.019,0.0,-0.967941003305419,-0.3580275238145949,-1.0539754590035868
0.019,0.029,0.068,-0.9644791782252079,-0.35824654003460554,-1.0471720086835867
0.024,0.034,0.034,-0.9603336567970837,-0.358624988751805,-1.0437711674895866
0.014,0.024,0.034,-0.9575615623834087,-0.3586278974813833,-1.0403789903455867
0.009,0.019,-0.068,-0.9554494087737588,-0.35844145491020946,-1.0472371674055867
0.014,0.024,-0.102,-0.9526323524549972,-0.3584541748201662,-1.0575788565235866
0.132,-0.024,0.17,-0.9482492090913592,-0.37111168860562915,-1.0406060498935865
0.255,-0.049,0.273,-0.9396479840857764,-0.39540016273445333,-1.0135163685475865
0.24,-0.073,0.239,-0.9330658229150789,-0.41994494147755956,-0.9893054226165865
0.161,-0.053,0.17,-0.9287212855982742,-0.43605118994050507,-0.9725742269565865
0.034,0.014,0.102,-0.9256635367764255,-0.4380631387290563,-0.9624204407085865
0.044,0.024,0.17,-0.9210167107769962,-0.44038321922609464,-0.9448036825785865
