error_x,error_y,error_theta,v_x,v_y,v_theta
0.0004697272319999931,0.0,0.0,0.0,0.0,0.0
0.0015368071679999911,0.0,0.0,0.0,0.0,0.0
0.0015368071679999911,0.0,0.0,0.0,0.0,0.0
0.0015368071679999911,0.0,0.0,0.0,0.0,0.0
0.0015368071679999911,0.0,0.0,0.0,0.0,0.0
0.0015368071679999911,0.0,0.0,0.0,0.0,0.0
0.0035297034239999896,0.0,0.0,0.0,0.0,0.0
0.0035297034239999896,0.0,0.0,0.0,0.0,0.0
0.0035297034239999896,0.0,0.0,0.0,0.0,0.0
0.0035297034239999896,0.0,0.0,0.0,0.0,0.0
0.0035297034239999896,0.0,0.0,0.0,0.0,0.0
0.006676799999999988,0.0,0.0,0.0,0.0,0.0
0.006676799999999988,0.0,0.0,0.0,0.0,0.0
0.006676799999999988,0.0,0.0,0.0,0.0,0.0
0.006676799999999988,0.0,0.0,0.0,0.0,0.0
0.006676799999999988,0.0,0.0,0.0,0.0,0.0
0.011168741375999986,0.0,0.0,0.028484660919854164,0.0,0.0
0.011168741375999986,0.0,0.0,0.028574175031360394,0.0,0.0
0.011168741375999986,0.0,0.0,0.028662820214787568,0.0,0.0
0.011168741375999986,0.0,0.0,0.02875192871334699,0.0,0.0
0.011168741375999986,0.0,0.0,0.02884126300811706,0.0,0.0
0.017160229631999986,0.0,0.0,0.04395713792975416,0.0,0.0
0.017160229631999986,0.0,0.0,0.044094717785086134,0.0,0.0
0.017160229631999986,0.0,0.0,0.044232403745549966,0.0,0.0
0.017160229631999986,0.0,0.0,0.044369408156605554,0.0,0.0
0.017160229631999986,0.0,0.0,0.04450637767748225,0.0,0.0
0.024771821567999983,0.0,0.0,0.06373143887110375,0.0,0.0
0.024771821567999983,0.0,0.0,0.06393110223012398,0.0,0.0
0.024771821567999983,0.0,0.0,0.06413024744190685,0.0,0.0
0.024771821567999983,0.0,0.0,0.06433035421653316,0.0,0.0
0.024771821567999983,0.0,0.0,0.0645267671063058,0.0,0.0
0.034091725823999976,0.0,0.0,0.08809847118396295,0.0,0.0
0.034091725823999976,0.0,0.0,0.08837445450476698,0.0,0.0
0.034091725823999976,0.0,0.0,0.08864472802059978,0.0,0.0
0.034091725823999976,0.0,0.0,0.08891877152220443,0.0,0.0
0.034091725823999976,0.0,0.0,0.08919028200858033,0.0,0.0
0.04517759999999997,0.0,0.0,0.11728495020645296,0.0,0.0
0.04517759999999997,0.0,0.0,0.11763361135231665,0.0,0.0
0.04517759999999997,0.0,0.0,0.11799358722810033,0.0,0.0
0.04517759999999997,0.0,0.0,0.11835187722042033,0.0,0.0
0.04517759999999997,0.0,0.0,0.11873501715162033,0.0,0.0
0.058058347775999976,0.0,0.0,0.15137656826516277,0.0,0.0
0.058058347775999976,0.0,0.0,0.15183607105863592,0.0,0.0
0.058058347775999976,0.0,0.0,0.15229850579867174,0.0,0.0
0.058058347775999976,0.0,0.0,0.15276243941946044,0.0,0.0
0.058058347775999976,0.0,0.0,0.15323222724924213,0.0,0.0
0.07273591603199998,0.0,0.0,0.1905122296359264,0.0,0.0
0.07273591603199998,0.0,0.0,0.19108904971476176,0.0,0.0
0.07273591603199998,0.0,0.0,0.19166755360095888,0.0,0.0
0.07273591603199998,0.0,0.0,0.19225078776562485,0.0,0.0
0.07273591603199998,0.0,0.0,0.1928339043308618,0.0,0.0
0.08918709196800002,0.0,0.0,0.23470331293965851,0.0,0.0
0.08918709196800002,0.0,0.0,0.2353845952977837,0.0,0.0
0.08918709196800002,0.0,0.0,0.23610108722147466,0.0,0.0
0.08918709196800002,0.0,0.0,0.23681435506746584,0.0,0.0
0.08918709196800002,0.0,0.0,0.23752473471434554,0.0,0.0
0.10736530022400002,0.0,0.0,0.28382751896224906,0.0,0.0
0.07240299928800002,0.0,-0.081980567712,0.19120167601230556,0.0,-0.30102445244390663
0.07240299928800002,0.0,-0.081980567712,0.19178222136134657,0.0,-0.3015174579591992
0.07240299928800002,0.0,-0.081980567712,0.19236212837658465,0.0,-0.3020099213943839
0.07240299928800002,0.0,-0.081980567712,0.19294287885780323,0.0,-0.3025031011101848
0.09224009906400005,0.0,-0.081980567712,0.24326861269538172,0.0,-0.3029916940132222
0.08649200722993183,-0.00047229036467234516,-0.081980567712,0.22382845929135683,0.0,-0.28988299537385953
0.08649200722993183,-0.00047229036467234516,-0.081980567712,0.2245237094115421,0.0,-0.2903772346803
0.08649200722993183,-0.00047229036467234516,-0.081980567712,0.22521539754869205,0.0,-0.2908689418447476
0.08649200722993183,-0.00047229036467234516,-0.081980567712,0.22590783667864234,0.0,-0.29136118287485013
0.10790008940593188,-0.00047229036467234516,-0.081980567712,0.28030619959900305,0.0,-0.29186158919409094
0.09894462820645508,-0.0012081133399842138,-0.075037118856,0.2527044642000088,0.0,-0.25439564049862995
0.09894462820645508,-0.0012081133399842138,-0.075037118856,0.253507477351337,0.0,-0.25485237924007087
0.09894462820645508,-0.0012081133399842138,-0.075037118856,0.25429686748963093,0.0,-0.25530136946852966
0.09894462820645508,-0.0012081133399842138,-0.075037118856,0.2550890858215996,0.0,-0.25575196832023134
0.12181781246245513,-0.0012081133399842138,-0.075037118856,0.31324220756440213,0.0,-0.2562001668995825
0.10464514886515411,-0.002499124491983363,-0.061729887280000006,0.25358054760118276,0.0,-0.19639209289054932
0.10464514886515411,-0.002499124491983363,-0.061729887280000006,0.254427018694276,0.0,-0.1967665911286121
0.10464514886515411,-0.002499124491983363,-0.061729887280000006,0.2552748641548963,0.0,-0.19714169741841056
0.10464514886515411,-0.002499124491983363,-0.061729887280000006,0.25611472870673535,0.0,-0.1975132727710026
0.1288613808011541,-0.002499124491983363,-0.061729887280000006,0.31767407157233996,0.0,-0.19787929473009125
0.1072443915040183,-0.002929226314522997,-0.048065145568000005,0.25655675397931876,0.0,-0.15033954131299762
0.1072443915040183,-0.002929226314522997,-0.048065145568000005,0.2574230741738882,0.0,-0.15063074399742135
0.1072443915040183,-0.002929226314522997,-0.048065145568000005,0.25827482345906383,0.0,-0.15091704885312474
0.1072443915040183,-0.002929226314522997,-0.048065145568000005,0.25913246934116874,0.0,-0.1512053357760424
0.1326672397600183,-0.002929226314522997,-0.048065145568000005,0.32374407346057243,0.0,-0.15149186413467267
0.10733168379622086,-0.0041479221452324425,-0.034537225568000006,0.25334944440319346,0.0,-0.10435077991662325
0.10733168379622086,-0.0041479221452324425,-0.034537225568000006,0.2542183444859539,0.0,-0.10456047613883565
0.10733168379622086,-0.0041479221452324425,-0.034537225568000006,0.25507522518036874,0.0,-0.1047672716589082
0.10733168379622086,-0.0041479221452324425,-0.034537225568000006,0.25593365325420253,0.0,-0.10497444061618594
0.13381213717222085,-0.0041479221452324425,-0.034537225568000006,0.3231976186041642,0.0,-0.1051801801674942
0.10639264778677188,-0.00419459881061184,-0.02773604685600001,0.25160909917395835,0.0,-0.09514196997705748
0.10639264778677188,-0.00419459881061184,-0.02773604685600001,0.25246936884543264,0.0,-0.09531017107280866
0.10639264778677188,-0.00419459881061184,-0.02773604685600001,0.2533296952454667,0.0,-0.09547838326020498
0.10639264778677188,-0.00419459881061184,-0.02773604685600001,0.25417198809170094,0.0,-0.09564306950264474
0.1337709123627719,-0.00419459881061184,-0.02773604685600001,0.3236847155927877,0.0,-0.09580900352603963
0.10433626694032105,-0.004110220015951533,-0.020931193356000008,0.24693293285122042,0.0,-0.0721172978386595
0.10433626694032105,-0.004110220015951533,-0.020931193356000008,0.24777158951773598,0.0,-0.07224348180153918
0.10433626694032105,-0.004110220015951533,-0.020931193356000008,0.2486063839895255,0.0,-0.0723690846600702
0.10433626694032105,-0.004110220015951533,-0.020931193356000008,0.24944078198350067,0.0,-0.07249462786470015
0.1324435631963211,-0.004110220015951533,-0.020931193356000008,0.3207758378835645,0.0,-0.07262107634553587
0.1035962532501111,-0.004300478225566441,-0.003355403356000007,0.2524950363968998,0.0,0.0
0.1035962532501111,-0.004300478225566441,-0.003355403356000007,0.25333241697052433,0.0,0.0
0.1035962532501111,-0.004300478225566441,-0.003355403356000007,0.2541604514631271,0.0,0.0
0.1035962532501111,-0.004300478225566441,-0.003355403356000007,0.2549903610479137,0.0,0.0
0.13225661318611107,-0.004300478225566441,-0.003355403356000007,0.3276980882507221,0.0,0.0
0.10433592289168117,-0.004780631594642698,0.006499471075999993,0.2567321306534018,0.0,0.0
0.10433592289168117,-0.004780631594642698,0.006499471075999993,0.2575825640801431,0.0,0.0
0.10433592289168117,-0.004780631594642698,0.006499471075999993,0.2584110347533813,0.0,0.0
0.10433592289168117,-0.004780631594642698,0.006499471075999993,0.25924435362481574,0.0,0.0
0.1333679871476813,-0.004780631594642698,0.006499471075999993,0.3328851120330443,0.0,0.0
0.10444758605081161,-0.004192326345710096,0.016707805393999995,0.26142104825176943,0.0,0.06610973624199531
0.10444758605081161,-0.004192326345710096,0.016707805393999995,0.2622622656421628,0.0,0.06621065932445343
0.10444758605081161,-0.004192326345710096,0.016707805393999995,0.2630977140163673,0.0,0.06631089028273152
0.10444758605081161,-0.004192326345710096,0.016707805393999995,0.26394830557760873,0.0,0.0664129380093402
0.1336664010268116,-0.004192326345710096,0.016707805393999995,0.33806146623219857,0.0,0.06651288410120712
0.10512391219629058,-0.0033059759737588176,0.020187420643999993,0.2695771106154548,0.0,0.06521498683390102
