vx,vy,angular,x,y,theta
0.137,-0.294,0.0,0.8133349309370451,-0.15410506901971094,-0.152839675556
0.142,-0.358,0.102,0.8218131308206683,-0.1911865103817404,-0.14276549255600002
0.058,-0.343,0.204,0.8226734847697893,-0.22594662614505925,-0.12237496998800002
0.039,-0.382,0.0,0.8218801986336214,-0.26438815946693633,-0.12237496998800002
0.068,-0.441,-0.068,0.8232523101088904,-0.3091922375163136,-0.12920604313200001
0.044,-0.436,0.034,0.8220028606292697,-0.3528229132930651,-0.12581945752600002
0.063,-0.436,-0.17,0.8227850866742782,-0.39705502113285923,-0.142891317886
0.063,-0.446,-0.17,0.8226678509836768,-0.4427765167883342,-0.16014754341600002
0.058,-0.441,-0.068,0.8213870665843872,-0.48635949708658066,-0.166813319916
0.058,-0.481,0.068,0.8191151057318241,-0.534859244794016,-0.159998651772
0.073,-0.456,0.034,0.8190568155905453,-0.5811999053626526,-0.15658686652200002
0.063,-0.436,0.034,0.8184836395042775,-0.625002544213679,-0.15320588527200002
0.063,-0.427,0.034,0.8181932426703586,-0.6682047346172576,-0.14980266234400003
0.044,-0.456,0.17,0.8157466777162559,-0.7137980124587334,-0.13285940698400003
0.068,-0.471,0.068,0.8162515877215948,-0.7617753866274397,-0.12600343727200003
0.053,-0.466,-0.102,0.8156565625081982,-0.8084189703965508,-0.13614840398800002
0.034,-0.476,0.102,0.8125646764085535,-0.8560362905881147,-0.12594919020400003
0.049,-0.382,-0.068,0.8126272287266377,-0.8944967344264262,-0.13273992234800003
0.044,-0.417,0.17,0.8114692396677443,-0.9364219514593946,-0.11573598395800003
0.019,-0.402,0.136,0.8087118426116393,-0.9766085592210791,-0.10212374395800003
0.053,-0.417,0.102,0.8097656840181184,-1.0199737774359956,-0.09159796870800004
0.039,-0.363,0.204,0.8103088359094497,-1.0551731445691868,-0.07192735377600004
0.029,-0.382,0.136,0.8104570072488698,-1.0937237338962378,-0.05824181535200004
0.039,-0.314,0.341,0.8125170201600876,-1.1252116792707447,-0.02423451074600004
0.058,-0.314,0.273,0.8175510423465832,-1.156721813761644,0.0030471414699999623
0.0,-0.245,0.136,0.8176257087372155,-1.1812254872120282,0.016649243757999962
0.019,-0.215,0.0,0.8199448040153082,-1.2032748055585991,0.016649243757999962
0.0,-0.147,-0.068,0.8201831355083277,-1.2175883368192062,0.010027100613999963
-0.004,-0.103,-0.034,0.8198869083634988,-1.2278753227813977,0.0066325476859999625
-0.009,-0.098,-0.204,0.8190407271070772,-1.237812600266823,-0.014041075882000037
-0.009,-0.058,0.0,0.81807320007672,-1.2435178994885558,-0.014041075882000037
-0.019,-0.088,0.136,0.8160418916114442,-1.2523247721046158,-0.0003877185940000371
-0.024,-0.083,0.17,0.8135610547886301,-1.2608918836180036,0.01716134604599996
-0.019,-0.078,0.068,0.8118577225149645,-1.2684459987684862,0.023720532545999963
0.0,-0.009,-0.068,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.0,0.0,0.0,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.0,0.0,0.0,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.0,0.0,0.0,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.0,0.0,0.0,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.0,0.0,0.0,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.0,0.0,0.0,0.8118790947504637,-1.2693468312791962,0.01691232718999996
0.004,-0.004,0.034,0.8122866528525302,-1.2697408318658285,0.020319438867999962
0.0,0.0,0.0,0.8122866528525302,-1.2697408318658285,0.020319438867999962
0.0,0.0,0.0,0.8122866528525302,-1.2697408318658285,0.020319438867999962
0.039,-0.019,0.136,0.8162161285192167,-1.2715573514835405,0.033890691867999964
0.058,-0.019,0.273,0.8220532502132887,-1.2732527820828652,0.061079239617999964
0.161,-0.063,0.58,0.8385309679507178,-1.2785657437903826,0.11916094711799996
0.206,-0.088,0.614,0.8600101514020202,-1.2848483249660825,0.18050133815599997
0.265,-0.098,0.751,0.8878271817515848,-1.2897296931820703,0.255569577615
0.279,-0.083,0.649,0.9170043647807025,-1.2907099433458635,0.320659598974
0.338,-0.063,0.512,0.9510446629370708,-1.2860384028770946,0.371825700478
0.328,-0.063,0.717,0.9848457822898216,-1.2798155409474827,0.445607210989
0.323,-0.107,0.614,1.017720532884675,-1.2756607678999972,0.505401370739
0.348,-0.132,0.512,1.0545220567014861,-1.2703673489640082,0.556547610739
0.333,-0.127,0.546,1.0895500898400436,-1.2635510327965842,0.611217316921
0.284,-0.186,0.409,1.123415946705923,-1.2624878218497777,0.652037510796
0.304,-0.176,0.478,1.1581804484523008,-1.2580402977523268,0.6997295229480001
0.274,-0.215,0.204,1.1929836192484111,-1.2568424100381665,0.720126879312
0.289,-0.23,0.034,1.2304027811008276,-1.2550478001332082,0.723575387418
0.309,-0.22,0.307,1.267628029404941,-1.2511300570037565,0.753870057774
0.289,-0.24,0.102,1.3054412683487897,-1.2488268109931315,0.7641561967739999
0.23,-0.181,0.102,1.3343177723637571,-1.2460047473874716,0.7742677372739999
0.279,-0.22,0.102,1.369717322117419,-1.2422182411583098,0.7844881415579998
0.255,-0.206,0.478,1.4022891918713167,-1.2387861283176835,0.8322457788079999
0.22,-0.161,0.102,1.4291381625426598,-1.2333300718818145,0.8424966087739999
0.186,-0.157,0.136,1.4530775799043538,-1.229921173996519,0.8560075514859999
0.166,-0.186,0.136,1.4780232104290763,-1.2295755992746131,0.8696172187739999
0.196,-0.215,0.204,1.5070423730189917,-1.228471664790282,0.8899800738419998
0.215,-0.235,0.204,1.5388764662560288,-1.226553998042459,0.9104060669099998
0.206,-0.304,0.614,1.5754745754498396,-1.2289301642774118,0.9717274239479998
0.196,-0.294,0.546,1.610948996976017,-1.2293227508693965,1.0265471430839999
0.166,-0.333,0.819,1.647824451180007,-1.232346038753078,1.107987069834
0.161,-0.299,0.854,1.6818938364078653,-1.2312850440406566,1.193705967952
0.137,-0.284,0.956,1.7137558180657444,-1.2289750365626306,1.2905607973
0.098,-0.284,1.093,1.7433054070882072,-1.227435858070857,1.3982103673
0.068,-0.235,1.024,1.7676212407788092,-1.2247728534206022,1.5005985063079998
0.044,-0.171,0.854,1.7850249721909557,-1.2215762490348432,1.586181582558
0.004,-0.103,0.512,1.7953723004122992,-1.2210148667480802,1.6376536895659999
-0.009,-0.039,0.204,1.7992920369696286,-1.2216471963865143,1.6578901494979998
-0.034,-0.044,0.102,1.8039895654465197,-1.224663434489317,1.668130392782
-0.039,-0.068,0.0,1.8111916787945175,-1.2279090667851105,1.668130392782
-0.029,-0.068,-0.204,1.8181699327616736,-1.2301119788914698,1.647936959714
-0.004,-0.063,-0.102,1.8245033500566123,-1.2300249922899713,1.637702496464
0.004,-0.083,-0.17,1.8329768862003102,-1.2290456874086426,1.620251791104
-0.004,-0.034,-0.102,1.836293484499482,-1.2292704091154332,1.610347489104
-0.019,-0.029,0.0,1.8392641046416818,-1.2310529109356232,1.610347489104
0.0,-0.019,-0.136,1.8411659087287542,-1.230977653127612,1.596723921392
0.0,-0.019,-0.068,1.8430639698525497,-1.2309284299378442,1.5899285766039999
0.0,-0.019,-0.068,1.8449633363956255,-1.230892086348116,1.5831295993919998
0.004,-0.014,-0.034,1.8463862314029784,-1.2304664953051698,1.579661512964
0.004,-0.004,-0.034,1.846773819501785,-1.2300719734745893,1.576337415142
0.0,0.0,0.0,1.846773819501785,-1.2300719734745893,1.576337415142
0.0,0.0,0.0,1.846773819501785,-1.2300719734745893,1.576337415142
0.014,-0.014,0.034,1.8481963555672656,-1.228633584609065,1.579811448748
0.014,-0.014,0.034,1.8495572202791914,-1.2272479592837215,1.583146607892
0.029,-0.029,0.0,1.8524647367668625,-1.224267723705704,1.583146607892
0.053,-0.053,-0.034,1.857617809640448,-1.2189857687523624,1.579799268214
0.063,-0.063,-0.102,1.8638787175886078,-1.212611100377211,1.569570053782
0.088,-0.088,-0.204,1.872659024258338,-1.2038523014501252,1.549240620646
0.132,-0.083,-0.649,1.8812422350849993,-1.190833317372474,1.4843358887870002
0.157,-0.019,-0.478,1.8844946676138439,-1.1753379696279318,1.4364801018850002
0.166,-0.039,-0.546,1.8906018792319073,-1.159359018605921,1.3817062238170001
0.206,-0.029,-0.409,1.8973811919736332,-1.1394986953304203,1.3404476502450002
0.215,0.0,-0.478,1.9022335255559615,-1.1188074281181777,1.2931976485170003
0.186,0.039,-0.751,1.9035781681075885,-1.0998780193653808,1.2182057925170002
0.191,0.053,-0.854,1.9052137241513438,-1.0799558868421772,1.1320843410030001
0.171,0.063,-0.785,1.9067589845439794,-1.0619735624701496,1.0543382353780002
0.127,0.078,-0.546,1.9062450035493135,-1.0470023333215397,0.9994597295140002
0.058,0.088,-0.478,1.9019774063316024,-1.0373611930188067,0.9516416654160001
0.063,0.112,-0.58,1.8964860945559412,-1.0256742516623016,0.8933597610560001
0.049,0.166,-0.819,1.8867086590855395,-1.0115749667470533,0.8121711985100001
0.068,0.147,-0.546,1.8807002692398656,-0.9964837779505321,0.757413791624
0.137,0.206,-0.409,1.8765148762560406,-0.9721790402118364,0.716641365268
0.157,0.225,-0.478,1.8735732250997548,-0.9448969027060413,0.6688341159200001
0.142,0.279,-0.785,1.8674187772282036,-0.9142280522385108,0.590397995295
0.103,0.24,-0.922,1.8625143928381371,-0.8880214948576316,0.496275164295
0.039,0.255,-1.093,1.85398911522816,-0.864262248809784,0.389322655045
0.039,0.215,-0.751,1.8494161851474586,-0.8427946471747587,0.313884485753
0.014,0.211,-0.375,1.8442493614007096,-0.8223578678958742,0.276502579253
0.009,0.186,-0.273,1.8400308946307156,-0.8041901815487902,0.24915969559399997
-0.014,0.161,-0.375,1.8347156918168626,-0.7889659706155251,0.21174177371899996
-0.014,0.132,-0.375,1.83054581697333,-0.776272848081425,0.17399747696899998
-0.029,0.117,-0.341,1.8256941913288989,-0.7653195169741692,0.14010773177199998
-0.024,0.112,-0.034,1.8217555786725896,-0.7545697405962568,0.13670941194999997
-0.019,0.127,-0.068,1.8180580031744484,-0.7419589947569855,0.12975038538199998
0.004,0.122,-0.102,1.8169039449258826,-0.7300957778883943,0.11979048919999999
-0.004,0.122,-0.239,1.8150481568088972,-0.7180264338902075,0.09588142703699999
-0.014,0.103,-0.239,1.81265876937863,-0.707866305805476,0.071883486749
-0.014,0.073,-0.239,1.810745788381605,-0.7007144995822984,0.04807931595
-0.024,0.053,-0.239,1.8080949677463638,-0.6955381731021836,0.024189483249
-0.014,0.014,-0.034,1.8066561201876423,-0.6941673043875533,0.020776686498999997
-0.009,0.009,0.0,1.8057277420856892,-0.693276723661749,0.020776686498999997
0.0,0.0,0.0,1.8057277420856892,-0.693276723661749,0.020776686498999997
-0.004,0.004,0.034,1.80531911385969,-0.6928847320568965,0.024180055320999996
0.0,0.0,0.0,1.80531911385969,-0.6928847320568965,0.024180055320999996
-0.004,0.004,-0.034,1.8049096868431496,-0.6924946411954781,0.020781110748999996
0.0,0.0,0.0,1.8049096868431496,-0.6924946411954781,0.020781110748999996
-0.009,0.009,0.0,1.8039558655925267,-0.6915796612998759,0.020781110748999996
0.0,0.0,0.0,1.8039558655925267,-0.6915796612998759,0.020781110748999996
0.0,0.0,0.0,1.8039558655925267,-0.6915796612998759,0.020781110748999996
-0.004,0.004,0.034,1.8035464970829742,-0.6911869630286972,0.024190630748999995
-0.014,0.014,-0.102,1.8021195939981993,-0.6898274775909421,0.014037244748999995
-0.014,0.014,-0.034,1.8006994558436678,-0.6884466597242574,0.010635748748999994
-0.019,0.019,0.0,1.7987784117086012,-0.6865660505433576,0.010635748748999994
-0.034,0.034,-0.17,1.795347085997877,-0.6832069488358784,-0.006341280001000007
-0.044,0.044,-0.102,1.790983477425528,-0.6787876446076934,-0.016521679069000008
-0.103,0.053,0.034,1.7805713122539846,-0.6732104680602988,-0.013054707569000007
-0.122,0.073,0.239,1.7687049963763302,-0.665898088084939,0.010376623229999994
-0.157,0.088,0.0,1.7529046796622973,-0.6572560848194468,0.010376623229999994
-0.171,0.034,-0.034,1.7357155975235867,-0.6540234134613387,0.006965764479999994
-0.201,0.044,0.102,1.7156669714579365,-0.6497807852135612,0.017124450297999992
-0.186,0.078,0.068,1.6968958475560263,-0.6422843390800733,0.023939075941999993
-0.152,0.044,0.034,1.6815977816345666,-0.6382502039313466,0.027338431369999992
-0.191,0.044,0.034,1.6621156046279562,-0.6343196681702936,0.030786041297999993
-0.22,0.063,-0.034,1.6402232108989474,-0.6287735855721588,0.027430657797999993
-0.245,0.068,0.0,1.6154509358102607,-0.6226245326170918,0.027430657797999993
-0.22,0.093,0.034,1.5932667915568195,-0.6139559119930047,0.030821082547999992
-0.26,0.093,-0.102,1.5671172860653018,-0.6055018771234686,0.02066950704799999
-0.294,0.107,0.068,1.537416559586447,-0.5953825501125329,0.02748922140399999
-0.304,0.127,0.068,1.506679782570432,-0.5835232266372794,0.03428904290399999
-0.309,0.142,0.034,1.4751557445189079,-0.5703258431024016,0.037705885653999995
-0.338,0.152,-0.102,1.4409482642084537,-0.5564681222382227,0.027547901085999995
-0.348,0.161,-0.034,1.4050873667701567,-0.5410618477077588,0.024087039691999993
-0.368,0.181,-0.102,1.368572071510557,-0.5241816160786973,0.014081574907999992
-0.368,0.142,0.034,1.331577988022855,-0.51050202957522,0.01748137090799999
-0.382,0.147,0.136,1.2930673424709254,-0.4964503127055318,0.031102422619999993
-0.382,0.147,-0.136,1.254108065185402,-0.48283328007495996,0.017389570907999995
-0.363,0.176,0.0,1.2179082278273614,-0.46605290166596064,0.017389570907999995
-0.382,0.147,0.0,1.1787378716048926,-0.4517563956675245,0.017389570907999995
-0.402,0.166,0.0,1.1388562105185962,-0.4360939238541601,0.017389570907999995
-0.407,0.171,-0.102,1.098060835678685,-0.4197825240335873,0.007238297123999994
-0.368,0.132,-0.034,1.06093680171668,-0.4067688026512845,0.0038171519799999934
-0.392,0.157,0.068,1.0211800329239769,-0.39102164393844197,0.010703256979999994
-0.5,0.186,0.204,0.9717084230230453,-0.3732186200635583,0.030808774615999998
-0.481,0.245,0.273,0.9230111667861937,-0.3502753361399161,0.05803351752500001
-0.451,0.245,0.341,0.8760492693573051,-0.32818937590650443,0.09251295129400001
-0.333,0.157,-0.341,0.8418747376190504,-0.31579006806102244,0.05884003981300001
-0.368,0.142,-0.034,0.8042674017007734,-0.30376720559942966,0.05543678431300001
-0.505,0.26,-0.034,0.7523155904233728,-0.28056562573974364,0.05203096463500001
-0.525,0.269,-0.17,0.6984700534589406,-0.2564245393496975,0.03502541124500001
-0.417,0.161,0.17,0.6562509481595626,-0.24180129496469527,0.05201771874500001
-0.441,0.225,0.0,0.610838279872184,-0.2215343265605104,0.05201771874500001
-0.382,0.107,0.068,0.5716937651575592,-0.21273611965309036,0.05889499503300001
-0.314,0.088,-0.068,0.5403429146429075,-0.20591121953561584,0.052204407033000014
-0.377,0.191,-0.102,0.5013660627964209,-0.18865768351481438,0.041916895215000013
-0.417,0.201,-0.034,0.4592095040740138,-0.1704733450017768,0.038544819143000016
-0.368,0.171,-0.239,0.4218084379749806,-0.15481693431367635,0.014664327518000016
-0.377,0.171,-0.034,0.3838632264328589,-0.13827224614291875,0.011264460662000014
-0.422,0.176,0.0,0.3411845039947146,-0.12103434913581476,0.011264460662000014
-0.392,0.206,0.068,0.30196722686447863,-0.10098573456740637,0.018027851162000015
-0.397,0.161,-0.102,0.261818162368647,-0.0855404335259132,0.007785686912000014
-0.363,0.117,-0.273,0.22560913545977573,-0.0741801816787114,-0.01937855237199999
-0.294,0.009,-0.068,0.19627742158151723,-0.07271292423820612,-0.026168060515999993
-0.265,0.019,0.068,0.1698351941163914,-0.07012010086108858,-0.019367799803999993
-0.22,0.063,0.034,0.14760736510286887,-0.06328639486732694,-0.015912780731999993
-0.235,0.098,0.136,0.12457255280076998,-0.05324718366650488,-0.0024912353079999915
-0.215,0.107,0.0,0.1031601077843233,-0.042524119251616366,-0.0024912353079999915
-0.23,0.093,-0.375,0.07982020957645113,-0.03301896204356805,-0.040583907057999996
-0.157,0.088,0.273,0.06473501086031341,-0.023739816514089247,-0.013719910716999992
-0.127,0.058,0.136,0.052120211630681236,-0.017768223249233984,-0.0001246877169999907
-0.019,0.009,0.068,0.05021163820449143,-0.016863870763541365,0.00670639963900001
-0.053,0.004,-0.102,0.044928698735695785,-0.0165007721680164,-0.003455851894999991
-0.103,0.014,-0.034,0.034623994022624505,-0.015063846051057738,-0.006859023788999991
-0.181,0.024,0.102,0.016393503948599543,-0.01251918380830285,0.003424106211000009
-0.083,-0.024,0.034,0.008078795377225275,-0.01495431848928955,0.006833527067000009
-0.024,0.024,0.102,0.005691549902444172,-0.012599478687021645,0.016910693567000007
0.0,0.009,0.068,0.005676265809662268,-0.011695752547406206,0.023739823067000006
-0.009,0.009,0.068,0.0047607877858981025,-0.010822740929324027,0.03049824385500001
-0.029,0.029,0.068,0.0017683782079101437,-0.008007509150617681,0.03731037056700001
-0.014,0.014,-0.034,0.0003171005043414348,-0.006660678381159661,0.03391030113900001
-0.009,0.009,0.0,-0.0006170010505060443,-0.0057878730787992915,0.03391030113900001
0.0,0.0,0.0,-0.0006170010505060443,-0.0057878730787992915,0.03391030113900001
0.0,0.0,0.0,-0.0006170010505060443,-0.0057878730787992915,0.03391030113900001
-0.004,0.004,0.034,-0.001028942784485743,-0.005402963185634931,0.03729886863900001
0.0,0.0,0.0,-0.001028942784485743,-0.005402963185634931,0.03729886863900001
0.0,0.0,0.0,-0.001028942784485743,-0.005402963185634931,0.03729886863900001
0.0,0.0,0.0,-0.001028942784485743,-0.005402963185634931,0.03729886863900001
-0.004,0.004,-0.034,-0.0014422971855731319,-0.005019348618104345,0.03390939306700001
0.0,0.0,0.0,-0.0014422971855731319,-0.005019348618104345,0.03390939306700001
0.0,0.0,0.0,-0.0014422971855731319,-0.005019348618104345,0.03390939306700001
0.0,0.0,0.0,-0.0014422971855731319,-0.005019348618104345,0.03390939306700001
-0.004,0.004,-0.034,-0.0018551694249796438,-0.004633568577539937,0.030513168495000013
-0.009,0.009,-0.068,-0.0027837527520166412,-0.0037599919337935623,0.023701837995000013
0.0,0.0,0.0,-0.0027837527520166412,-0.0037599919337935623,0.023701837995000013
0.0,0.0,0.0,-0.0027837527520166412,-0.0037599919337935623,0.023701837995000013
0.0,0.0,0.0,-0.0027837527520166412,-0.0037599919337935623,0.023701837995000013
-0.009,0.009,-0.068,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
0.0,0.0,0.0,-0.0037213357054709595,-0.0028658327671203685,0.016779979139000013
-0.004,-0.004,-0.034,-0.004115472968120396,-0.0032734242847631597,0.013372152067000013
0.009,0.009,-0.068,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
0.0,0.0,0.0,-0.0032343215091565412,-0.002368386203877249,0.006623721567000013
