vx,vy,angular,x,y,theta
-0.166,-0.039,-0.068,0.0019266150664049853,-0.20756688165266785,0.07427935169600004
0.117,-0.107,0.341,0.014366563613127282,-0.21735192248190066,0.10831956825800004
-0.019,0.117,-0.341,0.011218900956830577,-0.20594786865567288,0.07428513437400004
0.083,-0.122,-0.102,0.020487583011818904,-0.21760655853366287,0.06398946429000005
0.083,-0.122,-0.102,0.029429277796577242,-0.22909479228484408,0.05392615642800005
0.083,-0.122,-0.102,0.0383677454079991,-0.2408204426506481,0.04373419198800005
0.083,-0.122,-0.102,0.04731403622524064,-0.25280781594473145,0.03339453124200005
0.083,-0.122,-0.102,0.05589218566359312,-0.26455333792147523,0.02334052221000005
0.083,-0.122,-0.102,0.06449435055310432,-0.2765838534616086,0.01311711280200005
0.083,-0.122,-0.102,0.07293693369018711,-0.2886500286819428,0.0029372817720000506
0.083,-0.122,-0.102,0.08126859703171388,-0.30081955598528554,-0.0072576577019999484
0.083,-0.122,-0.102,0.08948442792587903,-0.3130863290662893,-0.01746336205199995
0.083,-0.122,-0.102,0.09801176963284934,-0.32610359997653776,-0.02822049737399995
0.083,-0.122,-0.102,0.10554002923448877,-0.3378699485690576,-0.037876419785999954
0.083,-0.122,-0.102,0.11335607251968817,-0.35034991518395864,-0.04805555384999995
0.083,-0.122,-0.102,0.12105944416200974,-0.3629329143693394,-0.058254237437999956
0.083,-0.122,-0.102,0.1286342704819754,-0.3755941281033541,-0.06845316755999996
0.083,-0.122,-0.102,0.1360976025616299,-0.3883627808935688,-0.07867679371799996
0.083,-0.122,-0.102,0.14339774765182714,-0.4011505617589902,-0.08885544328199996
0.083,-0.122,-0.102,0.15058081341203808,-0.4140361282390749,-0.09905320040399995
0.083,-0.122,-0.102,0.15763291219148332,-0.4269957596739196,-0.10925212624199995
0.083,-0.122,-0.102,0.16466373865142647,-0.44023617614644844,-0.11961505073999995
0.083,-0.122,-0.102,0.17138410986037036,-0.45321488389313963,-0.12971809076399995
0.083,-0.122,-0.102,0.17810419799360386,-0.4665205629340713,-0.14002227764399997
0.083,-0.122,-0.102,0.18458857070602572,-0.47969514660533,-0.15017265709199995
0.083,-0.122,-0.102,0.1909739172840329,-0.4930079085835255,-0.16037903290799996
0.083,-0.122,-0.102,0.1972018435814672,-0.5063397333284855,-0.17055075942599995
